CargoManifestId,tripId,departureDate,arrivalDate,ShipMmsi,TruckLicensePlate,containerNumber,DeparturePort,arrivalPort,xValue,yValue,zValue,ContainerDepartDate,ContainerArrivDate,load,payload,tare,length,width,height,IsoCode,idType,temp,ShipCaptain,ShipCEE,TruckDriver
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267326,N/A,005861,Los Angeles,Balboa,14,6,0,01/12/2021 07:34,05/12/2021 11:34,Smartphones,24676,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267327,N/A,039812,Cristobal,Brest,3,14,4,09/12/2021 15:34,13/12/2021 19:34,Concrete,21985,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267328,N/A,000980,Balboa,Brest,1,9,2,05/12/2021 11:34,13/12/2021 19:34,Meat,14706,3080,6.096,2.5908,2.5908,22R1,1,-4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267329,N/A,007573,Balboa,Brest,0,1,1,05/12/2021 11:34,13/12/2021 19:34,Fish,8760,3080,6.096,2.5908,2.5908,22R1,1,4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267330,N/A,034011,Los Angeles,Brest,12,4,1,01/12/2021 07:34,13/12/2021 19:34,Ice-cream,14978,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267331,N/A,021401,Balboa,Zeebrugge,14,6,2,05/12/2021 11:34,17/12/2021 23:34,Smartphones,11577,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267332,N/A,019548,Los Angeles,Brest,11,25,2,01/12/2021 07:34,13/12/2021 19:34,Cars,6731,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267333,N/A,026080,Cristobal,Brest,1,11,3,09/12/2021 15:34,13/12/2021 19:34,Ice-cream,16113,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267334,N/A,011178,Los Angeles,Brest,15,0,6,01/12/2021 07:34,13/12/2021 19:34,Vegetables,21686,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267335,N/A,002495,Balboa,Cristobal,11,7,6,05/12/2021 11:34,09/12/2021 15:34,Fish,21956,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267336,N/A,009528,Los Angeles,Cristobal,3,11,1,01/12/2021 07:34,09/12/2021 15:34,Processors,3325,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267337,N/A,025462,Cristobal,Brest,10,17,4,09/12/2021 15:34,13/12/2021 19:34,Concrete,13538,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267338,N/A,022032,Los Angeles,Brest,11,3,-2,01/12/2021 07:34,13/12/2021 19:34,Vaccines,19137,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267339,N/A,020754,Los Angeles,Cristobal,9,12,-2,01/12/2021 07:34,09/12/2021 15:34,Car Parts,21328,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267340,N/A,002230,Cristobal,Zeebrugge,11,11,1,09/12/2021 15:34,17/12/2021 23:34,Cars,12035,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267341,N/A,031333,Los Angeles,Balboa,9,0,-1,01/12/2021 07:34,05/12/2021 11:34,Ice-cream,18774,3080,6.096,2.5908,2.5908,22R1,1,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267342,N/A,035642,Brest,Zeebrugge,2,16,4,13/12/2021 19:34,17/12/2021 23:34,Fish,25852,3080,6.096,2.5908,2.5908,22R1,1,7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267343,N/A,020296,Cristobal,Brest,4,0,2,09/12/2021 15:34,13/12/2021 19:34,Processors,3413,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267344,N/A,001673,Los Angeles,Zeebrugge,6,4,6,01/12/2021 07:34,17/12/2021 23:34,Concrete,9658,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267345,N/A,002572,Los Angeles,Balboa,2,17,-1,01/12/2021 07:34,05/12/2021 11:34,Concrete,19455,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267346,N/A,034690,Brest,Zeebrugge,8,14,6,13/12/2021 19:34,17/12/2021 23:34,Fish,24094,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267347,N/A,013711,Cristobal,Brest,11,5,5,09/12/2021 15:34,13/12/2021 19:34,Laptops,18074,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267348,N/A,032309,Brest,Zeebrugge,0,21,6,13/12/2021 19:34,17/12/2021 23:34,Smartphones,20095,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267349,N/A,001827,Balboa,Zeebrugge,5,0,1,05/12/2021 11:34,17/12/2021 23:34,Vaccines,8140,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267350,N/A,000576,Los Angeles,Brest,10,4,3,01/12/2021 07:34,13/12/2021 19:34,Smartphones,5981,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267351,N/A,009046,Balboa,Cristobal,11,1,4,05/12/2021 11:34,09/12/2021 15:34,Cars,8381,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267352,N/A,010903,Balboa,Cristobal,4,0,3,05/12/2021 11:34,09/12/2021 15:34,Concrete,14187,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267353,N/A,006414,Brest,Zeebrugge,13,12,4,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,21846,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267354,N/A,039905,Brest,Zeebrugge,15,5,6,13/12/2021 19:34,17/12/2021 23:34,Fish,13324,3080,6.096,2.5908,2.5908,22R1,1,-11,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267355,N/A,001969,Los Angeles,Cristobal,11,19,0,01/12/2021 07:34,09/12/2021 15:34,Vaccines,21082,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267356,N/A,008926,Los Angeles,Brest,5,19,4,01/12/2021 07:34,13/12/2021 19:34,Concrete,15061,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267357,N/A,030304,Balboa,Zeebrugge,11,10,2,05/12/2021 11:34,17/12/2021 23:34,Car Parts,17962,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267358,N/A,005918,Brest,Zeebrugge,7,25,-2,13/12/2021 19:34,17/12/2021 23:34,Cars,15147,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267359,N/A,032377,Los Angeles,Zeebrugge,13,7,4,01/12/2021 07:34,17/12/2021 23:34,Vegetables,11443,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267360,N/A,010905,Cristobal,Brest,9,20,3,09/12/2021 15:34,13/12/2021 19:34,Car Parts,7087,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267361,N/A,003658,Los Angeles,Zeebrugge,14,9,4,01/12/2021 07:34,17/12/2021 23:34,Fish,24453,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267362,N/A,037030,Los Angeles,Zeebrugge,9,23,0,01/12/2021 07:34,17/12/2021 23:34,Processors,9172,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267363,N/A,034018,Balboa,Cristobal,15,24,6,05/12/2021 11:34,09/12/2021 15:34,Cars,9137,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267364,N/A,024271,Brest,Zeebrugge,7,11,0,13/12/2021 19:34,17/12/2021 23:34,Meat,10029,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267365,N/A,006299,Balboa,Cristobal,16,8,-1,05/12/2021 11:34,09/12/2021 15:34,Vegetables,6701,3080,6.096,2.5908,2.5908,22R1,1,-11,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267366,N/A,024526,Los Angeles,Brest,5,19,-1,01/12/2021 07:34,13/12/2021 19:34,Ice-cream,9876,3080,6.096,2.5908,2.5908,22R1,1,0,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267367,N/A,026369,Brest,Zeebrugge,0,23,4,13/12/2021 19:34,17/12/2021 23:34,Smartphones,9586,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267368,N/A,029216,Balboa,Cristobal,8,25,6,05/12/2021 11:34,09/12/2021 15:34,Laptops,21540,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267369,N/A,002208,Cristobal,Zeebrugge,10,24,5,09/12/2021 15:34,17/12/2021 23:34,Smartphones,10202,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267370,N/A,019835,Cristobal,Brest,10,5,1,09/12/2021 15:34,13/12/2021 19:34,Meat,7859,3080,6.096,2.5908,2.5908,22R1,1,5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267371,N/A,025926,Brest,Zeebrugge,0,9,0,13/12/2021 19:34,17/12/2021 23:34,Processors,4147,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267372,N/A,036583,Cristobal,Zeebrugge,5,17,3,09/12/2021 15:34,17/12/2021 23:34,Processors,6892,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267373,N/A,021758,Balboa,Zeebrugge,0,14,-2,05/12/2021 11:34,17/12/2021 23:34,Smartphones,3153,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267374,N/A,006548,Balboa,Zeebrugge,5,14,0,05/12/2021 11:34,17/12/2021 23:34,Meat,23817,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267375,N/A,007619,Balboa,Cristobal,6,6,-2,05/12/2021 11:34,09/12/2021 15:34,Ice-cream,15470,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267376,N/A,017012,Los Angeles,Balboa,3,7,2,01/12/2021 07:34,05/12/2021 11:34,Concrete,11925,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267377,N/A,017384,Balboa,Cristobal,13,25,5,05/12/2021 11:34,09/12/2021 15:34,Vaccines,7061,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267378,N/A,007570,Brest,Zeebrugge,5,17,2,13/12/2021 19:34,17/12/2021 23:34,Laptops,10797,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267379,N/A,000535,Balboa,Cristobal,3,6,-2,05/12/2021 11:34,09/12/2021 15:34,Cars,10974,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267380,N/A,026875,Balboa,Cristobal,10,0,6,05/12/2021 11:34,09/12/2021 15:34,Vegetables,4949,3080,6.096,2.5908,2.5908,22R1,1,-4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267381,N/A,017753,Balboa,Cristobal,12,3,5,05/12/2021 11:34,09/12/2021 15:34,Processors,24231,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267382,N/A,020742,Balboa,Brest,8,10,6,05/12/2021 11:34,13/12/2021 19:34,Laptops,5073,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267383,N/A,011459,Cristobal,Zeebrugge,4,16,5,09/12/2021 15:34,17/12/2021 23:34,Laptops,5228,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267384,N/A,036742,Cristobal,Zeebrugge,0,11,5,09/12/2021 15:34,17/12/2021 23:34,Meat,17937,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267385,N/A,000860,Cristobal,Brest,15,10,5,09/12/2021 15:34,13/12/2021 19:34,Concrete,24639,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267386,N/A,006356,Los Angeles,Brest,14,3,4,01/12/2021 07:34,13/12/2021 19:34,Ice-cream,6216,3080,6.096,2.5908,2.5908,22R1,1,-10,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267387,N/A,013207,Balboa,Zeebrugge,8,10,0,05/12/2021 11:34,17/12/2021 23:34,Smartphones,16271,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267388,N/A,039380,Los Angeles,Zeebrugge,14,11,0,01/12/2021 07:34,17/12/2021 23:34,Cars,18422,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267389,N/A,034699,Balboa,Cristobal,1,21,-2,05/12/2021 11:34,09/12/2021 15:34,Vegetables,22894,3080,6.096,2.5908,2.5908,22R1,1,-9,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267390,N/A,012682,Brest,Zeebrugge,12,13,-2,13/12/2021 19:34,17/12/2021 23:34,Laptops,23991,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267391,N/A,028444,Los Angeles,Brest,11,2,6,01/12/2021 07:34,13/12/2021 19:34,Fish,15378,3080,6.096,2.5908,2.5908,22R1,1,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267392,N/A,003120,Los Angeles,Zeebrugge,1,11,5,01/12/2021 07:34,17/12/2021 23:34,Car Parts,6352,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267393,N/A,000674,Cristobal,Zeebrugge,10,12,-2,09/12/2021 15:34,17/12/2021 23:34,Cars,12723,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267394,N/A,036454,Balboa,Zeebrugge,1,2,6,05/12/2021 11:34,17/12/2021 23:34,Concrete,5935,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267395,N/A,022642,Brest,Zeebrugge,5,18,3,13/12/2021 19:34,17/12/2021 23:34,Laptops,16848,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267396,N/A,013874,Los Angeles,Brest,16,18,-1,01/12/2021 07:34,13/12/2021 19:34,Cars,16348,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267397,N/A,033864,Cristobal,Zeebrugge,7,21,-2,09/12/2021 15:34,17/12/2021 23:34,Processors,21046,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267398,N/A,024189,Balboa,Zeebrugge,16,0,-1,05/12/2021 11:34,17/12/2021 23:34,Vaccines,13636,3080,6.096,2.5908,2.5908,22R1,2,-5,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267399,N/A,006747,Balboa,Zeebrugge,7,11,-1,05/12/2021 11:34,17/12/2021 23:34,Laptops,3987,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267400,N/A,023514,Los Angeles,Balboa,13,14,0,01/12/2021 07:34,05/12/2021 11:34,Laptops,20604,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267401,N/A,010381,Los Angeles,Cristobal,8,11,1,01/12/2021 07:34,09/12/2021 15:34,Ice-cream,6733,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267402,N/A,002866,Los Angeles,Brest,14,10,3,01/12/2021 07:34,13/12/2021 19:34,Vegetables,25571,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267403,N/A,035438,Balboa,Zeebrugge,7,7,1,05/12/2021 11:34,17/12/2021 23:34,Ice-cream,9389,3080,6.096,2.5908,2.5908,22R1,1,-4,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267404,N/A,023069,Los Angeles,Cristobal,13,23,3,01/12/2021 07:34,09/12/2021 15:34,Cars,21528,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267405,N/A,003281,Brest,Zeebrugge,5,25,1,13/12/2021 19:34,17/12/2021 23:34,Car Parts,5707,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267406,N/A,021580,Los Angeles,Brest,1,19,4,01/12/2021 07:34,13/12/2021 19:34,Raptor engines,8595,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267407,N/A,007149,Balboa,Brest,14,9,0,05/12/2021 11:34,13/12/2021 19:34,Laptops,17286,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267408,N/A,009649,Balboa,Zeebrugge,11,23,0,05/12/2021 11:34,17/12/2021 23:34,Meat,21228,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267409,N/A,023492,Los Angeles,Balboa,16,7,5,01/12/2021 07:34,05/12/2021 11:34,Cars,14560,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267410,N/A,025875,Brest,Zeebrugge,16,9,4,13/12/2021 19:34,17/12/2021 23:34,Fish,19015,3080,6.096,2.5908,2.5908,22R1,1,6,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267411,N/A,011261,Los Angeles,Brest,4,4,-2,01/12/2021 07:34,13/12/2021 19:34,Raptor engines,4968,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267412,N/A,023817,Brest,Zeebrugge,15,16,1,13/12/2021 19:34,17/12/2021 23:34,Concrete,14556,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267413,N/A,017594,Brest,Zeebrugge,9,25,-2,13/12/2021 19:34,17/12/2021 23:34,Cars,16251,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267414,N/A,005037,Brest,Zeebrugge,11,15,-2,13/12/2021 19:34,17/12/2021 23:34,Vegetables,22121,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267415,N/A,019516,Los Angeles,Balboa,11,22,3,01/12/2021 07:34,05/12/2021 11:34,Meat,17963,3080,6.096,2.5908,2.5908,22R1,1,3,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267416,N/A,013259,Los Angeles,Cristobal,16,1,2,01/12/2021 07:34,09/12/2021 15:34,Fish,18353,3080,6.096,2.5908,2.5908,22R1,1,2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267417,N/A,007045,Cristobal,Zeebrugge,4,7,6,09/12/2021 15:34,17/12/2021 23:34,Raptor engines,5040,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267418,N/A,015308,Brest,Zeebrugge,1,12,-2,13/12/2021 19:34,17/12/2021 23:34,Car Parts,16079,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267419,N/A,006152,Balboa,Zeebrugge,2,10,-1,05/12/2021 11:34,17/12/2021 23:34,Vegetables,24422,3080,6.096,2.5908,2.5908,22R1,1,-1,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267420,N/A,032726,Balboa,Cristobal,15,15,2,05/12/2021 11:34,09/12/2021 15:34,Vegetables,18858,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267421,N/A,014672,Brest,Zeebrugge,7,21,6,13/12/2021 19:34,17/12/2021 23:34,Laptops,3069,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267422,N/A,013900,Brest,Zeebrugge,6,17,1,13/12/2021 19:34,17/12/2021 23:34,Raptor engines,7415,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267423,N/A,002354,Brest,Zeebrugge,2,24,-2,13/12/2021 19:34,17/12/2021 23:34,Car Parts,5818,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267424,N/A,000609,Los Angeles,Zeebrugge,13,1,0,01/12/2021 07:34,17/12/2021 23:34,Laptops,10522,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267425,N/A,010179,Cristobal,Brest,2,10,-2,09/12/2021 15:34,13/12/2021 19:34,Car Parts,6682,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267426,N/A,019519,Brest,Zeebrugge,3,25,3,13/12/2021 19:34,17/12/2021 23:34,Cars,13601,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267427,N/A,028868,Cristobal,Zeebrugge,12,21,-1,09/12/2021 15:34,17/12/2021 23:34,Laptops,6162,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267428,N/A,012672,Brest,Zeebrugge,4,1,2,13/12/2021 19:34,17/12/2021 23:34,Ice-cream,12145,3080,6.096,2.5908,2.5908,22R1,1,-7,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267429,N/A,009923,Brest,Zeebrugge,8,18,0,13/12/2021 19:34,17/12/2021 23:34,Cars,12097,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267430,N/A,012551,Cristobal,Brest,15,16,-1,09/12/2021 15:34,13/12/2021 19:34,Vegetables,6811,3080,6.096,2.5908,2.5908,22R1,1,-8,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267431,N/A,030187,Brest,Zeebrugge,16,9,-1,13/12/2021 19:34,17/12/2021 23:34,Cars,14213,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267432,N/A,028971,Balboa,Zeebrugge,0,13,1,05/12/2021 11:34,17/12/2021 23:34,Meat,19674,3080,6.096,2.5908,2.5908,22R1,1,-2,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267433,N/A,035366,Balboa,Brest,5,0,-1,05/12/2021 11:34,13/12/2021 19:34,Raptor engines,11578,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
00000002,00003,01/12/2021 07:34,17/12/2021 23:34,303267434,N/A,037795,Cristobal,Zeebrugge,11,22,3,09/12/2021 15:34,17/12/2021 23:34,Car Parts,3434,2300,6.096,2.5908,2.5908,22G1,0,N/A,0000004,0000005,N/A
